category,label_id,image_path,feature_mean,feature_std,feature_min,feature_max,feature_median,pca_component_1,pca_component_2,pca_component_3,pca_component_4,pca_component_5,pca_component_6,pca_component_7,pca_component_8,pca_component_9,pca_component_10
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0185_0_1874.jpg,0.4960246,0.63916945,0.0,4.428998,0.23747377,-0.90069675,-5.6438923,-7.240986,2.660623,1.6792336,0.6575091,-1.8726429,2.9727397,-3.288362,1.2766229
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0185_0_2572.jpg,0.40866056,0.6325854,0.0,3.770506,0.1279466,-5.608532,-6.7157774,-3.6969023,-1.1963551,5.3109627,2.7183871,-3.5754325,4.6130443,-1.571203,0.8300446
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0185_0_3447.jpg,0.48376137,0.6737044,0.0,4.192815,0.19795647,-2.5146606,-2.6214888,-5.5125837,-1.4442068,3.8815806,4.023978,-2.6871972,4.0088897,-2.9655316,0.21903208
moyen,1,data/augmented\moyen\aug_IMG-20250316-WA0185_0_7827.jpg,0.44892073,0.6582207,0.0,3.8054705,0.15016873,-5.3941503,-6.0102587,-7.1827774,1.8453771,4.030452,2.2576823,-0.060660757,4.562118,0.3999401,2.591026
moyen,1,data/augmented\moyen\IMG-20250224-WA0060.jpg,0.45292598,0.6730677,0.0,4.102083,0.15924594,6.0867434,4.158398,-1.4583967,-6.134985,0.6555765,3.72736,3.4084673,0.06725502,-2.130342,-3.7971761
moyen,1,data/augmented\moyen\IMG-20250224-WA0061.jpg,0.4520793,0.6872938,0.0,4.630553,0.15292996,9.9370775,-0.12141287,1.2081267,-10.597593,2.1778944,3.930643,0.15334024,-1.5231444,4.6788383,-2.0332663
moyen,1,data/augmented\moyen\IMG-20250224-WA0065.jpg,0.39273402,0.6017175,0.0,3.4673953,0.12170608,-4.074902,-5.737859,0.54640526,0.6986262,4.8994412,1.9922034,3.9551094,2.4538238,2.617548,0.012323078
moyen,1,data/augmented\moyen\IMG-20250224-WA0067.jpg,0.41747394,0.64153,0.0,3.5010624,0.10580896,-3.6439078,0.7902117,0.49312747,-0.78646857,6.448416,3.131617,4.682615,-1.1122687,-0.21003333,1.2781571
moyen,1,data/augmented\moyen\IMG-20250224-WA0069.jpg,0.4158423,0.6013187,0.0,3.7765307,0.14488569,-4.076518,-6.309452,-0.62738425,-0.23252878,5.85394,2.2146807,3.2024536,2.2477167,2.584141,0.92135715
moyen,1,data/augmented\moyen\IMG-20250224-WA0071.jpg,0.37594146,0.6064072,0.0,3.9000027,0.07687561,-2.6055098,0.5622784,-0.80242306,-2.8588383,7.5228796,-0.61728656,5.1850276,-0.312696,-0.9843082,0.5445054
moyen,1,data/augmented\moyen\IMG-20250224-WA0084.jpg,0.39266044,0.5712294,0.0,3.9648578,0.1571691,2.1777444,0.85292846,3.9375658,-6.021591,1.0994623,-1.5748414,0.5710871,-1.6418334,4.21566,0.8974869
moyen,1,data/augmented\moyen\IMG-20250224-WA0091.jpg,0.40121156,0.66015285,0.0,5.1052556,0.102435,1.5553213,1.404174,3.1389682,-5.8442545,2.5731857,0.55919605,1.0240607,3.7883465,-0.39640427,-0.7795681
moyen,1,data/augmented\moyen\IMG-20250224-WA0094.jpg,0.3414376,0.60851276,0.0,4.2614455,0.060613517,-2.9140806,3.3940804,4.575995,0.30393258,3.741782,-3.9040627,1.1827224,0.4220472,4.8978224,-0.02825298
moyen,1,data/augmented\moyen\IMG-20250224-WA0095.jpg,0.47827607,0.7560868,0.0,4.564869,0.14355928,-0.88482344,6.062372,4.9293823,3.082498,7.17063,0.77948415,5.7614555,-0.64192796,-3.0757642,-0.06706321
moyen,1,data/augmented\moyen\IMG-20250224-WA0097.jpg,0.4188915,0.6957697,0.0,4.3133965,0.11245853,-3.6389062,3.867309,4.5158043,1.5958618,6.3689275,-0.8115882,4.6857147,-0.75842214,-3.3835728,-1.1029347
moyen,1,data/augmented\moyen\IMG-20250224-WA0098.jpg,0.3576084,0.59471285,0.0,3.845117,0.08581768,-1.4531367,2.563484,0.1946879,-4.2451096,5.1613245,-3.2888505,0.2854693,2.0187063,4.286526,0.3155787
moyen,1,data/augmented\moyen\IMG-20250224-WA0099.jpg,0.41269383,0.6030998,0.0,3.7042685,0.14529099,0.29163137,-1.9636673,-2.4162018,-2.8822174,6.4799795,-4.397026,2.9306562,0.954316,4.1554503,2.4738395
moyen,1,data/augmented\moyen\IMG-20250224-WA0100.jpg,0.3866695,0.681098,0.0,4.5683875,0.08835496,-2.8396323,4.5031877,5.579036,2.9129548,6.2312207,-3.6340063,4.8408914,0.06854856,-1.6202291,-0.24634434
moyen,1,data/augmented\moyen\IMG-20250224-WA0101.jpg,0.401122,0.6799272,0.0,4.344264,0.0986197,-4.090664,3.755114,4.6460066,3.3015914,4.9371076,-1.0714906,6.1466894,-0.5359391,-1.2108141,-0.5541861
moyen,1,data/augmented\moyen\IMG-20250224-WA0102.jpg,0.3930933,0.72849154,0.0,4.8444905,0.0599236,-2.3601866,5.8072643,5.684571,-0.43892562,-2.0649872,2.1038537,4.131561,3.5111194,-3.0187826,2.2756658
moyen,1,data/augmented\moyen\IMG-20250224-WA0117.jpg,0.4111063,0.64223063,0.0,4.4589887,0.12475565,0.27741608,-3.1543705,8.68155,-1.6297381,-2.413994,0.95576596,3.4047918,0.43171728,1.3246851,2.8191466
moyen,1,data/augmented\moyen\IMG-20250224-WA0119.jpg,0.38570797,0.62535864,0.0,4.2669377,0.10622374,-0.20432553,-2.9905634,7.774682,-2.7457273,-2.6581082,2.3962612,3.2127721,0.8439155,1.1903268,2.4202561
moyen,1,data/augmented\moyen\IMG-20250224-WA0120.jpg,0.39091116,0.63815814,0.0,4.7920566,0.10864946,0.14614,-3.5367196,8.702545,-3.003545,-3.5224118,1.4996455,2.8752534,0.59671056,1.9546448,2.7265422
moyen,1,data/augmented\moyen\IMG-20250224-WA0121.jpg,0.4386639,0.6297507,0.0,4.655449,0.17566496,1.5669,-3.1808832,6.4827256,-3.2549143,-2.5003777,2.488575,3.4735045,0.46164685,1.536409,2.6089232
moyen,1,data/augmented\moyen\IMG-20250224-WA0123.jpg,0.40267268,0.5961282,0.0,4.1223207,0.13272883,-0.5660886,-1.7778674,0.34441546,-2.9716864,-3.8641138,-0.21008232,3.982112,-4.7186303,1.1739197,-4.922029
moyen,1,data/augmented\moyen\IMG-20250224-WA0128.jpg,0.4241565,0.6474556,0.0,4.418475,0.12148593,0.55450547,0.9312732,1.2088768,-2.3905356,-4.3990846,0.5637832,3.5041018,-3.5208852,1.2578889,-5.0174007
moyen,1,data/augmented\moyen\IMG-20250224-WA0141.jpg,0.41139477,0.5897131,0.0,3.7851434,0.14848632,1.9100384,-2.0657613,2.7355766,-3.9335217,-2.5589433,0.82858604,3.60207,2.1897025,3.9228063,0.50608665
moyen,1,data/augmented\moyen\IMG-20250224-WA0143.jpg,0.36365914,0.5493668,0.0,3.7632215,0.12635279,-0.6586091,-2.5226028,2.5436304,-2.2307184,1.6896571,-2.2907827,4.5566463,0.6079206,0.093155384,2.854584
moyen,1,data/augmented\moyen\IMG-20250224-WA0144.jpg,0.4233037,0.59923494,0.0,3.6481025,0.15974236,2.6938484,-2.4767694,2.3166606,-5.1429644,-2.5510135,1.0490701,3.6622553,1.8473283,2.975603,1.1195946
moyen,1,data/augmented\moyen\IMG-20250224-WA0145.jpg,0.43696576,0.62272006,0.0,4.742537,0.18293734,0.20271528,-2.0621042,4.4949203,-0.15133959,0.9263553,0.21499233,4.4982476,-0.059025988,1.3779862,3.5201988
moyen,1,data/augmented\moyen\IMG-20250224-WA0147.jpg,0.3736783,0.5564485,0.0,3.5879595,0.1204718,1.1191484,-2.4036365,2.18875,-5.1440372,-1.7940098,0.031712774,3.5425162,2.8235445,2.7699344,0.34738407
moyen,1,data/augmented\moyen\IMG-20250316-WA0039.jpg,0.44995266,0.6852871,0.0,4.0633435,0.14654607,-5.3206124,-0.5945936,3.3544345,-1.0047625,-2.849386,3.8384323,0.60822994,-6.323994,-1.1089197,-0.9723744
moyen,1,data/augmented\moyen\IMG-20250316-WA0043.jpg,0.36249965,0.6605919,0.0,4.392611,0.05505352,-8.797408,2.3860762,3.661981,-1.2198185,-2.0386531,1.1293961,0.7365173,-3.9931722,-0.79273015,-1.5741363
moyen,1,data/augmented\moyen\IMG-20250316-WA0045.jpg,0.4643547,0.6984524,0.0,4.2134576,0.13833362,-2.156887,-0.2912453,1.0920489,-2.2657225,-0.7001401,5.7943416,-0.43672907,2.2530699,0.28842652,2.8781123
moyen,1,data/augmented\moyen\IMG-20250316-WA0047.jpg,0.5247427,0.69808877,0.0,4.4344788,0.22190642,-3.15309,-3.6503603,-6.3912787,0.9443636,-3.446936,7.935146,4.954032,-0.6131428,3.835441,-0.86526775
moyen,1,data/augmented\moyen\IMG-20250316-WA0048.jpg,0.4336036,0.7280316,0.0,4.467487,0.09277268,-6.7861805,1.023614,-0.28512773,-0.6240888,2.786371,6.686436,1.9768786,1.607178,-1.1739044,3.4408498
moyen,1,data/augmented\moyen\IMG-20250316-WA0049.jpg,0.28797767,0.6215998,0.0,4.2965684,0.008065593,-8.605299,4.456616,2.1650457,-1.9504032,-2.5109162,-2.1585429,2.220129,-0.91441983,0.031642817,0.5230869
moyen,1,data/augmented\moyen\IMG-20250316-WA0050.jpg,0.37651554,0.64541423,0.0,4.4872575,0.07256672,-5.1513996,4.482391,-1.4846457,-1.0029215,-4.972048,-0.9903779,4.192813,-1.5763338,0.15874091,0.45717895
moyen,1,data/augmented\moyen\IMG-20250316-WA0052.jpg,0.48976842,0.7184577,0.0,4.810648,0.15980671,-5.1827984,0.012187263,0.39133385,-0.45030826,1.7769,7.6560755,1.2688401,2.2890303,1.9189436,-0.23421133
moyen,1,data/augmented\moyen\IMG-20250316-WA0053.jpg,0.50504595,0.68364817,0.0,4.368618,0.20125358,-3.0339227,-3.6876125,1.1582328,-1.0765654,0.2020414,9.082391,2.695395,0.64152986,0.87748826,-0.85842264
moyen,1,data/augmented\moyen\IMG-20250316-WA0054.jpg,0.48070517,0.7028663,0.0,4.1275043,0.16753289,-5.399733,-0.53944707,-1.3234043,-0.16886051,4.3228564,6.016362,2.9133918,0.858449,-0.841339,3.9194837
moyen,1,data/augmented\moyen\IMG-20250316-WA0055.jpg,0.3276063,0.670088,0.0,4.6997967,0.029787522,-9.981723,3.60148,2.2130604,-1.8405478,-1.1069467,-0.6224697,0.96753573,-1.8738443,-1.6065559,1.2189275
moyen,1,data/augmented\moyen\IMG-20250316-WA0056.jpg,0.28673118,0.64151317,0.0,4.761391,0.008556307,-8.3884535,5.172659,3.3003087,-2.6306036,-2.50161,-2.0280142,1.936493,-0.81914383,-0.8992289,0.8723937
moyen,1,data/augmented\moyen\IMG-20250316-WA0058.jpg,0.44473934,0.7021762,0.0,4.3973007,0.11299231,-5.9593987,0.29302958,-1.9380903,-1.7100122,4.165814,6.561911,3.3358097,0.8492512,-1.4338937,3.5829198
moyen,1,data/augmented\moyen\IMG-20250316-WA0059.jpg,0.303204,0.6443371,0.0,4.8475633,0.017078537,-8.294413,4.604499,3.350067,-1.8445807,-2.7160356,-1.5656767,1.5290463,-1.2379773,-1.114104,0.6385035
moyen,1,data/augmented\moyen\IMG-20250316-WA0060.jpg,0.44976205,0.71580726,0.0,4.5109344,0.12921923,-2.459562,0.23210767,3.0206492,-4.7322893,0.9793434,7.1057086,0.6443289,-3.875949,-1.3479601,7.117281
moyen,1,data/augmented\moyen\IMG-20250316-WA0061.jpg,0.5558834,0.7328885,0.0,4.6756325,0.26346707,-3.2397783,-3.383913,-2.131208,2.542467,-0.17852314,9.173109,4.485324,2.1245794,0.19097868,1.2551427
moyen,1,data/augmented\moyen\IMG-20250316-WA0063.jpg,0.48199734,0.68146193,0.0,4.240383,0.17152175,-5.8132114,-4.128836,-2.6175997,0.37528622,3.436532,6.7603016,-0.2864932,2.4217963,3.0445504,-4.2017403
moyen,1,data/augmented\moyen\IMG-20250316-WA0064.jpg,0.3997178,0.6892369,0.0,4.4005723,0.07270929,-6.741918,2.0351567,-0.67104304,-1.1183542,0.87653196,5.014646,1.6727531,0.26888132,4.8035264,2.477473
moyen,1,data/augmented\moyen\IMG-20250316-WA0065.jpg,0.40965986,0.6560464,0.0,4.314863,0.115746856,-4.8500156,0.9408271,3.175836,-3.0713162,1.3381805,4.638677,0.686516,-1.7908093,-0.8148256,5.4766254
moyen,1,data/augmented\moyen\IMG-20250316-WA0066.jpg,0.39917415,0.6973781,0.0,4.828646,0.06776182,-4.7289796,5.0964456,-4.4571657,-1.8836982,0.5242071,3.5067565,3.1634824,0.9668679,-2.2937148,4.55587
moyen,1,data/augmented\moyen\IMG-20250316-WA0067.jpg,0.41444176,0.68806076,0.0,4.7728014,0.10480566,-4.604278,1.4158981,2.7455087,-3.6686087,1.5669024,5.9471803,1.0962566,-2.3541229,-1.4277892,6.0017715
moyen,1,data/augmented\moyen\IMG-20250316-WA0068.jpg,0.3785265,0.6859723,0.0,4.2910433,0.056671366,-7.3163414,2.626188,0.5323847,-0.90184975,-0.6256394,3.340146,1.7660918,0.14986753,4.8666077,2.4686382
moyen,1,data/augmented\moyen\IMG-20250316-WA0069.jpg,0.5445147,0.7616719,0.0,4.7526407,0.19544417,-6.616928,-3.2576902,-5.168258,2.6601765,3.4898193,10.381173,0.08735002,2.0278661,4.0492005,-3.4525616
moyen,1,data/augmented\moyen\IMG-20250316-WA0070.jpg,0.44984508,0.6649729,0.0,4.3138714,0.15550753,-6.0221534,-3.0233874,0.6202543,-1.3245255,2.0063465,7.221505,0.3949782,1.5963228,2.1915333,0.30138755
moyen,1,data/augmented\moyen\IMG-20250316-WA0071.jpg,0.2616503,0.4978104,0.0,3.273843,0.030284395,-9.247238,-5.1941886,-1.6205223,-5.026653,0.9069586,-3.7256398,1.4842817,-0.9642749,-1.7513288,0.48297325
moyen,1,data/augmented\moyen\IMG-20250316-WA0074.jpg,0.39368048,0.7221417,0.0,4.899972,0.05797313,-9.594004,0.09574808,0.9973094,1.0161029,-0.50687736,4.3802595,0.46254584,2.8641896,1.4583274,-3.9295151
moyen,1,data/augmented\moyen\IMG-20250316-WA0075.jpg,0.43294078,0.7137877,0.0,4.564,0.11691469,-6.3290205,-0.3406532,-0.5021177,-0.6450483,2.8173487,6.446467,3.142577,2.157075,-1.1275529,4.4949155
moyen,1,data/augmented\moyen\IMG-20250316-WA0076.jpg,0.5386702,0.74927753,0.0,4.8563056,0.21245748,-7.2092385,-4.782355,-5.1243744,1.6329814,2.030871,8.599742,1.9284978,2.553067,3.22665,-3.657653
moyen,1,data/augmented\moyen\IMG-20250316-WA0077.jpg,0.40446368,0.6722741,0.0,4.3004994,0.09159073,-4.977807,2.4576523,1.4385309,-3.3780675,3.1432118,5.435945,0.934562,-2.2150383,-1.764027,5.8141446
moyen,1,data/augmented\moyen\IMG-20250316-WA0083.jpg,0.35582212,0.6678233,0.0,4.646437,0.04557024,-10.319783,-0.9137168,-0.40826955,-0.9097016,-1.916745,2.9132311,0.14321035,1.5098637,0.9360405,-4.216152
moyen,1,data/augmented\moyen\IMG-20250316-WA0086.jpg,0.4186202,0.7128442,0.0,5.026312,0.08691101,-3.4045064,1.25252,3.6233196,-5.604328,1.9903103,6.6327295,0.4102107,-3.2548978,-1.7954756,5.2217402
moyen,1,data/augmented\moyen\IMG-20250316-WA0090.jpg,0.41915655,0.74800193,0.0,4.958663,0.056262255,-10.057108,1.010167,0.31093967,1.2502962,-1.2368686,4.9344277,0.6900184,2.0859287,0.74744135,-4.253861
moyen,1,data/augmented\moyen\IMG-20250316-WA0096.jpg,0.45286527,0.7528469,0.0,4.457935,0.09896883,-4.3186984,0.10285657,3.1544063,-5.4665966,-0.56358415,5.994016,0.061740972,-2.2804139,-2.1714826,1.4979717
moyen,1,data/augmented\moyen\IMG-20250316-WA0105.jpg,0.27953154,0.5936317,0.0,4.141102,0.014127025,-10.17701,-1.1503098,1.9293969,-2.6280031,0.5221289,-1.2567878,2.1962717,-2.2212863,-1.9900268,-1.1350293
moyen,1,data/augmented\moyen\IMG-20250316-WA0106.jpg,0.34714836,0.64086884,0.0,4.191748,0.04165287,-9.243111,-0.48674968,2.1535263,-1.2045767,2.3484442,0.15714808,-0.09064491,-1.4333082,1.3508464,2.4033766
moyen,1,data/augmented\moyen\IMG-20250316-WA0110.jpg,0.30655763,0.5875335,0.0,4.162291,0.038342185,-8.38159,1.0174679,1.8218404,-3.0480788,2.2406874,-2.5399287,-0.56301093,-1.4059179,1.9366517,0.9551065
moyen,1,data/augmented\moyen\IMG-20250316-WA0111.jpg,0.36213773,0.68502414,0.0,5.137265,0.043342754,-3.4215317,4.7296214,1.924448,-4.9877005,0.9676334,1.2916074,0.6029812,-0.90234107,-2.909958,1.9649582
moyen,1,data/augmented\moyen\IMG-20250316-WA0112.jpg,0.3466162,0.5985822,0.0,4.040708,0.07346246,-6.703726,-1.495669,0.83943856,-4.291856,2.330563,-2.2207854,0.037853297,-0.82590127,0.7155177,1.6615963
moyen,1,data/augmented\moyen\IMG-20250316-WA0115.jpg,0.39097548,0.6170949,0.0,3.505443,0.0795433,-4.2062626,-5.3170676,-7.102334,-1.7343863,5.073006,-3.8730984,3.231907,1.3870351,2.5216475,3.128869
moyen,1,data/augmented\moyen\IMG-20250316-WA0120.jpg,0.31688857,0.60952884,0.0,3.7270927,0.029988527,-9.537168,1.0335373,0.7428505,-2.5127723,2.2051904,-0.9816946,-0.9537335,-1.6016312,1.0470814,0.7002378
moyen,1,data/augmented\moyen\IMG-20250316-WA0125.jpg,0.4089098,0.6104474,0.0,4.205136,0.12604758,-6.06822,-10.365356,-3.785794,-2.9103968,5.124167,-1.5556929,0.5584125,-0.24223238,2.8472724,1.4869969
moyen,1,data/augmented\moyen\IMG-20250316-WA0126.jpg,0.34143302,0.66534835,0.0,4.386675,0.03477802,-9.00541,2.239324,1.7507417,-1.6164852,-4.039034,-0.7590459,0.430133,-4.691663,0.534363,-1.2219884
moyen,1,data/augmented\moyen\IMG-20250316-WA0131.jpg,0.41614446,0.66305673,0.0,4.1272902,0.12717,-8.114007,-0.14865333,-3.5932066,1.4722112,-1.6793686,1.5720872,2.9818482,-1.7111162,-2.576325,2.0860512
moyen,1,data/augmented\moyen\IMG-20250316-WA0133.jpg,0.28817242,0.667442,0.0,4.9711037,0.008347638,-10.943681,3.3770502,2.9850304,-2.3928533,-2.043892,0.14891092,1.3413311,-0.88581634,-1.1029233,0.23617506
moyen,1,data/augmented\moyen\IMG-20250316-WA0137.jpg,0.2717131,0.6200938,0.0,4.7061844,0.008294918,-9.8161745,1.7913975,1.9420561,-3.3748264,-1.3488038,-0.8481423,1.9646221,-0.23539172,-2.5556386,0.78098905
moyen,1,data/augmented\moyen\IMG-20250316-WA0138.jpg,0.37753415,0.6776746,0.0,4.547161,0.09051888,-6.0978084,5.706189,2.4705498,-1.1577718,0.5382148,-1.0079134,1.0321019,1.0023929,-0.33971325,1.4723507
moyen,1,data/augmented\moyen\IMG-20250316-WA0139.jpg,0.32259884,0.64539087,0.0,4.812171,0.0243405,-11.424946,1.4730387,-0.87983364,-0.9878997,-2.6813745,-0.08411138,2.600964,-2.065587,-1.256129,-0.027379856
moyen,1,data/augmented\moyen\IMG-20250316-WA0140.jpg,0.27945843,0.6395594,0.0,4.5224857,0.009847256,-9.771177,2.5499291,2.1988478,-2.5906987,-2.0319226,-0.8825308,2.300323,0.39440486,-2.255898,1.222411
moyen,1,data/augmented\moyen\IMG-20250316-WA0142.jpg,0.37864578,0.6308824,0.0,3.7950742,0.085451744,-6.9887943,0.49643302,-2.99363,-2.0361855,-0.38181934,2.104835,1.1696212,1.4498032,0.72717875,1.7938278
moyen,1,data/augmented\moyen\IMG-20250316-WA0144.jpg,0.36101073,0.67221636,0.0,3.9440122,0.033538394,-4.843116,5.1464844,-4.976666,-4.6659417,1.1898315,0.41820803,3.1056323,-1.8458797,-1.6943626,3.6638246
moyen,1,data/augmented\moyen\IMG-20250316-WA0146.jpg,0.48790464,0.72846645,0.0,3.7503896,0.18037888,-1.1204593,5.349291,-1.8650843,-3.0109098,0.9231701,5.615268,-2.5969372,-5.898238,0.31785867,3.5995648
moyen,1,data/augmented\moyen\IMG-20250316-WA0147.jpg,0.2627235,0.64393336,0.0,4.389013,0.0,-12.332694,1.2251309,-1.1804041,-4.2449884,-0.056933507,-1.8906409,0.36660713,-1.3595276,-2.6442392,1.1964978
moyen,1,data/augmented\moyen\IMG-20250316-WA0148.jpg,0.40743202,0.65622723,0.0,3.7341468,0.092908345,-7.1226616,-4.776416,-3.640829,-2.5794508,3.082306,5.2514505,1.1625954,1.6786807,1.3383251,1.8210268
moyen,1,data/augmented\moyen\IMG-20250316-WA0149.jpg,0.34063357,0.6435836,0.0,3.8051662,0.033921584,-6.194717,4.7434835,-4.3856974,-6.0974817,1.1618303,-0.22941609,0.9485973,-2.6079435,-2.3708818,3.2032735
moyen,1,data/augmented\moyen\IMG-20250316-WA0150.jpg,0.47965607,0.7192512,0.0,4.141856,0.16322029,-5.7490573,-0.44440186,1.5602508,-0.6414075,1.9733102,5.3718596,1.308806,-4.3227735,-3.394466,3.3335295
moyen,1,data/augmented\moyen\IMG-20250316-WA0153.jpg,0.49270612,0.64252716,0.0,4.0039954,0.24861589,-1.2484736,3.0382497,-0.1708049,0.45606616,-1.0784091,3.0346372,2.7312412,-2.4444587,0.9866422,0.96682984
moyen,1,data/augmented\moyen\IMG-20250316-WA0154.jpg,0.31397337,0.6284409,0.0,4.084111,0.017310683,-8.867982,0.938375,-4.083116,-4.610273,1.3746299,-1.9678861,2.8814375,-2.7514505,-3.3383737,4.0353265
moyen,1,data/augmented\moyen\IMG-20250316-WA0155.jpg,0.36172366,0.7330055,0.0,5.381752,0.037511423,-5.2644596,8.292327,4.070938,0.2730069,-3.1995196,0.36642277,1.8891151,0.7262042,1.6614295,0.1359294
moyen,1,data/augmented\moyen\IMG-20250316-WA0156.jpg,0.4254195,0.7087203,0.0,4.649252,0.085686125,-9.954537,-4.472349,-2.5006104,-0.7713753,1.895763,5.984178,2.5580003,0.43488437,0.1812277,0.28711635
moyen,1,data/augmented\moyen\IMG-20250316-WA0157.jpg,0.37025595,0.64855325,0.0,4.3865385,0.053942814,-9.7866535,-6.509991,-2.9131615,-4.6426015,4.4474826,2.9829314,0.95010555,0.39749458,-0.65418917,-0.18187357
moyen,1,data/augmented\moyen\IMG-20250316-WA0163.jpg,0.48241025,0.64429426,0.0,4.1985445,0.22684777,-3.2479665,-0.46600065,-3.449804,3.2207165,-2.4168942,1.8368763,1.2923608,-2.6437268,2.2768948,-0.80533487
moyen,1,data/augmented\moyen\IMG-20250316-WA0166.jpg,0.30173528,0.6386076,0.0,4.8791056,0.0181677,-8.3575325,3.9081452,1.1187891,-2.4918034,-0.88805246,-1.6271714,2.3178978,2.951541,0.07670461,0.7185331
moyen,1,data/augmented\moyen\IMG-20250316-WA0169.jpg,0.313262,0.62723255,0.0,4.625771,0.037728444,-6.6421585,6.0671554,-0.81984365,-2.0423295,-1.8705533,-2.433347,2.919054,1.06633,1.0044605,1.542959
moyen,1,data/augmented\moyen\IMG-20250316-WA0170.jpg,0.40307468,0.71541995,0.0,5.0268216,0.06061649,-9.012875,-6.2509656,-2.348484,0.024156036,-0.7721761,4.9363523,4.285825,2.2978196,3.2711957,-1.3400557
moyen,1,data/augmented\moyen\IMG-20250316-WA0171.jpg,0.4165222,0.67086965,0.0,4.655658,0.09796251,-5.8963447,-2.8673255,-4.675002,-1.6257063,2.232533,5.0549912,-0.43758547,4.913047,0.48467198,0.9460915
moyen,1,data/augmented\moyen\IMG-20250316-WA0173.jpg,0.29360288,0.61679983,0.0,4.543844,0.018667158,-8.744577,3.6626496,1.0444365,-2.7057393,-0.4941166,-2.72413,1.8775618,1.1981158,-0.5192374,1.3280545
moyen,1,data/augmented\moyen\IMG-20250316-WA0176.jpg,0.4078149,0.71156156,0.0,4.726238,0.0927231,-2.8639467,6.768072,1.7533698,0.35690013,-2.0541725,2.34933,2.5401626,1.885002,-0.46831337,0.2641113
moyen,1,data/augmented\moyen\IMG-20250316-WA0181.jpg,0.40679583,0.7085405,0.0,4.5342546,0.07263515,-9.479842,-3.548694,-1.1975676,0.72206634,2.0557013,5.365612,2.882297,1.1415977,1.3876657,0.9985338
moyen,1,data/augmented\moyen\IMG-20250316-WA0185.jpg,0.43609533,0.7001741,0.0,4.552595,0.10748643,-7.6628785,-2.2430518,-3.1516984,-0.8593008,4.920467,6.622406,-0.81533015,4.734631,1.9642173,2.154702
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0058_0_228.jpg,0.54417926,0.7309978,0.0,4.484206,0.21580629,14.346694,-0.8361422,-5.453715,-1.7475241,0.66547155,1.1817883,-1.5726817,1.0189586,1.0569235,-0.026727332
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0058_0_3946.jpg,0.4190878,0.62295544,0.0,4.0244427,0.14767909,9.455093,0.30295902,-1.3331927,-8.618046,0.16525431,1.5955794,-0.30034292,-2.2681358,0.68605936,-2.972615
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0058_0_4016.jpg,0.49581033,0.7408807,0.0,4.5294633,0.1513337,10.875114,3.4554722,-2.4934707,-6.9671974,2.1496217,4.8410845,-0.68356615,0.42653835,2.225761,-1.0968404
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0058_0_4862.jpg,0.45750913,0.5863926,0.0,4.001786,0.22456664,10.018243,-1.5374599,-2.0253937,-6.02436,1.4464177,0.26549503,0.5289631,-1.7992933,3.2596672,-2.6605527
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0058_0_4890.jpg,0.5547492,0.73720956,0.0,4.0247464,0.23761761,12.035098,0.104157075,-4.227408,-4.537041,2.4124029,4.820964,-3.8685944,-0.012964847,2.0452147,-1.4986141
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0058_0_5473.jpg,0.49832115,0.65401417,0.0,4.14076,0.22488613,9.806814,-0.626833,-1.6773771,-7.321098,-0.84264445,2.6362774,-0.37510455,-2.4951901,-1.7744799,-2.8360927
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0058_0_6909.jpg,0.45969385,0.62277275,0.0,4.3366756,0.2110183,10.481756,-4.8208847,-0.7874767,-7.4095564,0.09197201,2.0537462,-2.6751487,-1.5949163,0.6660108,-2.29858
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0058_0_7289.jpg,0.4633301,0.7590701,0.0,4.724501,0.10390036,8.541361,8.595494,-4.6044283,-7.4927835,2.0177782,3.317204,0.59214634,0.59803796,1.3352494,-3.3913023
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0058_0_8658.jpg,0.5813857,0.778175,0.0,4.3990684,0.23729068,13.583287,-0.5695198,0.02905898,-4.3659897,0.02346477,5.300318,-3.599513,0.1810182,3.907125,-0.095854305
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0058_0_9013.jpg,0.43673372,0.69852084,0.0,4.398789,0.11232376,7.207954,3.9085548,-4.10307,-8.580177,2.2325084,3.0812385,-0.32752755,-0.8140898,2.6681473,-4.5630054
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0075_0_1154.jpg,0.48390228,0.718744,0.0,4.9072704,0.1966767,0.028823888,5.046355,3.4407167,8.246185,-0.4451421,0.24174434,0.763125,-2.3294597,-0.7305634,-3.0457606
